"User","Location","Date of Review","Review Title","Review"
"Scottie B","Valencia City, Philippines","April 13, 2014","Nice","The park is good but it is sad to see other animals locked up in a cage. It's good to see plenty of crocodiles. They have plenty of attractions inside like feeding the ostrich etc..."
"Cindy F","Manila","April 12, 2014","Expensive and Boring","Not worth the travel and entrance fees. So as not to waste our time and entrance fees, we opted to have fun taking pictures instead."
"Darrel H","Auckland, New Zealand","April 11, 2014","Worth the time.","It is a nice small nature park. The birds are great to look at and I like the reptiles. And yes we tried the crocodile it was nice and know it does not taste like chicken."
"donzero","manila","March 24, 2014","its worth the trip","this is a learning experience and its nice to know that we have places like this that makes sure the species are protected and that they advocate on the care for nature. Kudos, to the team of the crocodile park"
"Dibyne","Davao City, Philippines","March 20, 2014","Crocs Park and mini zoo.","Great for family outing. Plus they've got a tiger and butterfly sanctuary. for those who are fond of exotic food, they have crocodile lechon and grilled meat."
"agramsagitro"," "," "," "," "
"Mandaluyong, Philippines","Mandaluyong, Philippines","March 4, 2014","Crocodile Visit","Park is clean and well maintained. Besides crocodiles, there are other animals in the park such as birds, monkeys, tigers, etc. I visited at around 12 nn so it was rather hot. Best to visit earlier or later in the day. I would suggest better signs to indicate the location of the other animals in the park. Cages for animals could be a little bit bigger, although the crocs are fine.   For a first time visitor to Davao, I would recommend a visit.   There is a nice restaurant across the street from the Park that serves good grilled dishes including crocodile meat."
"tksato"," ","January 28, 2014","Brutal... I wouldn’t recommend Crocodile Park","We visited Crocodile Park on December 26th and it was appalling seeing the way the animals are kept.  I'm always shocked by the way most Asian places keep their animals which are often beyond the proper conditions, especially space-wise. It would be like keeping people in a 3x3 cell without a chance of going out to the yard ever in their lives.  Indeed it's true what's been said: Crocodile Park has more animals than only crocodiles. Nevertheless, the conditions they are kept are terrible. Most of the birds are locked inside cages they cannot spread their wings and the tiger's exercise area is not enough for a human being to practice jogging – much less a tiger. The giant crocodile was kept in a pound only a little bigger than its own body. I believe the park should either expand the area the animals are kept and the aviary should be way larger. The tigers should have enough space for their exercise and the crocodiles should be kept on better conditions – people should know that only feeding and cleaning is not enough."
"williamjc55","Poole, United Kingdom","January 25, 2014","flying visit","we visited this on Wednesday 23rd January 2014, plenty to see including the tigers and the highlight the Orang Utan , but to say they were kept in good conditions would not be true , the tigers looked thin , I found it sad but that is my personal view , still the rest was worth a vist "
"Leland_DLC","Manila","January 3, 2014","Good Place to Go With Kids","Not just about crocodiles. Ostriches can be seen near the entrance. And there are a number of snakes, sheep, tigers, and many other animals. Our favorite place was the Dragon's Den which featured rabbits (and turtles and fish but the rabbits were so cute!) There are shows in the afternoon around 4 pm.  They offer a package deal with an Indigenous People's outdoor exhibit and a butterfly garden. Neither are worth it. Just go for the Crocodile Park."
"Suzette1223","Manila, Philippines","December 28, 2013","Not just a crocodile park","I was not expecting there are others animals in the park. Not just ordinary animals we saw everywhere but the rare ones. But you will spend thousand pesos for the entrance when you go there with you family."
"Shamrockbuddy","Bordentown, New Jersey","December 26, 2013","Fun, fun, fun","Loved it ... Hugh crocodiles ... one the largest in the World. family fun, easy to get to and nice way to spend an afternoon."
"zayki","Mandaluyong, Philippines","December 11, 2013","Talented crocodiles","This is a huge park with other animals than crocodiles. But really marked on me is the crocodile show at around 5pm. It is fascinating to see the crocodile ""dance"" as they jump to reach their food from the trainer. Nice place for the little kids."
"BGonzalez1973","Jewett City, Connecticut","December 11, 2013","More than Crocodiles","This place is called Crocodile Park but offers more. They had a variety of big snakes there, birds, monkey, a very huge crocodile, etc. It is not a huge place but I would recommend going there if in Davao City."
"belgianguy1","belgium","November 25, 2013","Average","Just average, seen this kind of park too many times Just some crocs lying around, and some added bird cages and a couple of sad looking orangutans The photo session with the snake and the baby croc is ok  But a steep 200 p entrance fee"
"LovellaStratton"," "," "," "," "
"Cagayan de Oro, Philippines","Cagayan de Oro, Philippines","November 8, 2013","Too expensive","I can't understand why it costs 200 pesos ($4.70) to enter this little park. Manila Zoo is bigger and houses lots more animals than this zoo... its entrance fee is a little less than a dollar.   Civet coffee and ice cream made with crocodile eggs are sold here. "
"CrimsonGrey","Houston, Texas","October 24, 2013","Etc Park","Been to other crocodile farms in Australia, Indonesia & FL for comparison. An honest attempt to portray a croc farm and should be encouraged to show Davao's geographic diversity. However, due to the variety of animals here, suggest to reconsider a name change. Additionally, found the shop interesting in that Civet coffee was located at a price that I was willing to pay for!"
"Xanerin","Alice Springs, Australia","October 23, 2013","Worth a visit","I have visited the crocodile park a few times basically to take my extended family, on my visits to Davao. It is small but interesting,..in saying that, I am not a fan of the small enclosed cages. As a member of OFI, I found the Orangutan cage not really suitable as there is lack of things for the primate to do, however, I was lucky to be there on feeding and the keeper did an excellent job and the food was really appropriate for their diet - congrats! You do not mind paying an entrance fee and for photos etc if you know the animals are treated well. Overall. a lovely visit."
"nightrider3315","Las Vegas, Nevada","October 16, 2013","Crocodile Park","This is a chance to get up close to the crocodile and learn a little about wildlife. There are other animals monkeys, birds etc. This a place for people who like to see wild animals. This is an outdoor facility and like the Philippines will be hot. It was a nice little trip. "
"Knighttravelmd"," ","October 7, 2013","Interesting","This plCe has plenty of crocs, ostriches, birds of variety kinds, and other animals. They let u feed moderate size crocs using a bamboo stick and there is a viewing of a large size croc feeding a pig how it comes out of the water eats a portion of the big before going back on the water. There are croc shows but it's cool for the most part for the fee."
"bidnessboi","Davao City, Philippines","September 30, 2013","Just went to Crocodile Park for the first time","Not a whole lot to do but a pleasant experience. Saw two tigers, fed some ostriches and saw hundreds of crocs. Ate a nice lunch in the end. Enjoyable."
"coffeefreak","Caloocan, Philippines","September 23, 2013","Name is a misnomer","This place is teeming with all sorts of animals, they should consider renaming it to ""Davao Zoo""..hahahaha I'm not complaining and the entrance fee was worth it. Make it a point to go there on weekends since the shows that start from 4pm onwards are worth the wait!"
"RedCoconutGM","Boracay","September 6, 2013","You gotta go here!","I'm so glad that I convinced our group to come here. Everyone had a great time! All of the animals were kept in a humane manner. Excellent and friendly staff ready to serve and management is obviously professional and up to date with current standards. Highly recommended!"
"xChaLeex","Quezon City, Philippines","September 6, 2013","zoo with exotic foods","Just your common zoo with different species of animals. There are also food like crocodile ice cream, croc sisig, etc. However, there is nothing memorable to eating those I guess. This place is great for kids, and there are also other attractions nearby.   How I wish there are lot of reminders how we could take care these animals and not just stare and eat them."
"Gordonchef"," "," "," "," "
"Vancouver, British Columbia, Canada","Vancouver, British Columbia, Canada","September 4, 2013","Have to try to croc meat.","Tiny zoo, since they have other animals, I think entrance is 100 or 200 peso. You see tons of crocs waiting to be slaughtered for meat and leather use. Their cafe that serves croc products are ok, mind you they are a cafe and not a fine dining resto. They just slap the meat in a grill and 450 peso please....or if you think you can handle a ostrich omelette at 1000 peso, equals to eating 20 eggs i think...It cost that much cause you wasted a good ostrich that would of made them 50,000 when its adult size."
"sweetab","Kuta, Indonesia","August 16, 2013","was the best","great zoo in davao,was way much better then the one i have visited in manila... great place too.. and the fee was not that bad. worth to visit"
"Daz5000","Manchester, United Kingdom","August 3, 2013","Crocodile Farm","During my visit to Davao we made a stop at Crocodile Farm/Park, its a good place, we went during the week in the morning so it was quiet. Not much feeding or anything but the amount of Crocs on display is impressive and there is...More"
"igga200"," ","August 3, 2013","many animals to see","it's a great place especially for kids and animal lovers. my favorite part was when we were petting baby tigers, snakes & baby crocodiles.also, watching the feeding of crocodiles was pretty fun especially with the largest in the zoo named pangil. there are a number...More"
"Christine C","Davao City, Philippines","July 31, 2013","Great For The Kids","Going to the Crocodile Park is a family adventure. The younger kids will love it. And as a family everyone will enjoy the day. There are shows with birds, tigers and crocodile's (of course). As the attractions are outdoors it will be warm so dress...More"
"Don L","Mindanao, Philippines","July 30, 2013","Outside the city, but worth it","The only problem with visiting the crocodile park is that it is outside the city and taxis are scarce there. We just took a taxi and negotiated with the driver, meter plus 200 pesos per hour waiting. Expensive but worth it. As for the park...More"
"6452","Davao City, Philippines","July 30, 2013","It's a zoo","All my kids have visited Crocodile Park a number of times. It's the first for me and my husband. It is actually just 20 to 30 minutes drive from downtown Davao.One can easily get there with a taxi. the Entrance fee is P150.00 for adults...More"
"Patty M","Manila, Philippines","July 26, 2013","full of depressed animals","the main attraction was this giant crocodile which IMHO looked super duper depressed and lonely. this is the last time i'm ever voluntarily going to a zoo/park with animals. the animals here didn't look happy at all and some of them seemed dirty and underfed....More"
"Dreamgirl_1253","Quezon City, Philippines","July 23, 2013","Not just crocodiles","The Crocodile Park is actually a zoo housing many other animals. Make sure you visit the crocodile park during the feeding time. We arrived at the park before 4pm, just in time for the feeding frenzy of the small crocodiles (with pieces of chicken) and...More"
"Tom J"," "," "," "," "
"surigao","surigao","July 4, 2013","An interesting place","A great place to visit if you take children or wish to bring back childhood memories , lots of animals to see and places to eat , nice gardens and well laid out !"
"shankaronline","dubai","June 20, 2013","Average, but the tribal fire dance is a must see!","Although it's called a crocodile park, you see several other animals there, like ostriches, Bengal tiger, parrots, binturong, Philippine brown deer etc., most of which are in distressingly small cages, barring the ostriches, which have a fairly large running area. It's tragic to see the three tigers confined to a tiny enclosure, though some of the staff were trying to invite visitors (for a price) to climb onto a ramp for a 'view from top' of the tiger enclosure, though there were very few takers. The crocs themselves seem to fade into the background in view of all the other activities going on around the park. One of them is rather huge. One thrilling feature is a couple of Filipino chaps doing tricks on a tight rope right above a tank full of dangerous, large crocs. Apart from 'standing on one leg' and dances performed on the tight rope, to the accompaniment of recorded disco music, the chaps drew several gasps from a shocked audience when they pretended to slip and fall into the tank. It gets bloody crowded around the show though, so get to the show early and get places right in front. Small pavilion like stepped seating is also around, but it's pretty much useless with the hundreds standing and crowding about in front. Behind this pavilion are several enclosures housing scores of crocodiles. The best part of the croc park however is the tribal fire dance performed by professional dancers in costume. These are apparently traditional folk dances performed by the Tribu K Mindanawan tribals. The many dangerous stunts they perform with fully lighted kerosene torches and fire frames will leave you spell bound for several tense minutes! There are photo ops apelnty after the show as the dancers allow you to take pictures with them while they are still holding their burning torches. Only ignore the kerosene fumes and the smoke! All restaurants in the park serve crocodile sisig, a stew like local filipino dish made with croc meat. Fairly tasty."
"kmittag","Subic, Philippines","June 13, 2013","Nice","Today I get my second positive surprise here. Nice little zoo,and here was very clean compare about the zoo in Subic. Price 150 P also fair, so in all a nice place."
"Jie-E","Luzon, Philippines","June 9, 2013","It's definitely not just about crocs. :)","The Crocodile Park is located inside the Davao Riverfront Corporate City. And it's actually a mini-zoo because there are other animals there like birds, deers, monkeys, snakes, etc.   On weekends, they have the bird show, crocodile show. There's also a fire dance show at the Tribu K'Mindanawan Cultural Village (which we enjoyed immensely), just a few steps away from the Crocodile Park.   It's best to arrive at the place 2pm or 3pm on a weekend. Have a look around the zoo first, check out their Butterfly House. The bird, crocodile and tightrope walking shows start at 4pm. The awesome fire dance show starts at 5:45pm. Entrance fees are Php 200 for adults, and Php 100 for children under 13 years old. "
"TerMac84","Davao City, Philippines","April 23, 2013","Friendly crocs?","They look friendly to me! Aside from crocodiles, you have lots of other things to do in this park. Educational and relaxing...."
"yertle","fuji","April 9, 2013","Ho-hum Zoo","The zoo's ok for kids in their preschool or early gradeschool age. I've been to better zoos... The zoo is clean and spacious but the crocs were not really exciting to see. You know crocs they don't really move much..."
"lenie","almere","April 8, 2013","very poor zoo","seen an old anzoo? then go and see this one, animals in old cages, and because of the heat sometimes very smelly"
"Raphael Emerson B","Makati, Philippines","April 6, 2013","Both fun and educational","The owner invited us to see his park but unfortunately he wasnt able to accompany us during the rest of the tour. So we found our way in. There is a tour with human (performer) close encountering with the crocs.-it was fun watching it. It made us aware of the crocs behavior but what is more fun about the tour is when they start presenting us the products coming from the crocodile. we bought these healing enzymes coming from crocs that make wounds heal fast. There are also a shopping areas where you can find good stuffs as souvenirs. =)"
"excitedmommy","qc","April 4, 2013","kids had fun at crocodile park","It was more of a zoo since they have tigers, snakes, monkeys, birds, crocodiles, etc. kids had fun. We also got to taste civet coffee!"
"nasmej11"," "," "," "," "
"Iloilo City, Philippines","Iloilo City, Philippines","March 31, 2013","the snake is the attraction","it was a fairly small park. the fun here is taking a photo with a big yellow snake. for 40 pesos you can sit with the snake and have your photo taken."
"466Neo","Davao City, Philippines","March 17, 2013","Not really worth your time","This place is disappointing and is close to what I see as animal cruelty. The whole place is outdated and could seriously need a big renovation. As the title says its not worth visiting."
"Mars_&_Ching_Aguilon","Davao City, Philippines","March 3, 2013","Lots of fun!!","Been to other crocodile parks but i can say Davao's the best. The place is clean and well-maintained. Animals are properly cared. Lots of animals compared to other parks. You get a chance to get closer with the crocodile, python, birds, orangutan or even the...More"
"Loco E","Makati, Philippines","February 23, 2013","Boring - save your time & money for something else . . .","Since our friend had plenty of free vouchers, we headed over to the Croc park for about an hour. The only thing they had going for them was the 15-min. feeding ""show"", we're they dangled some meat for the crocs to jump up and grab,...More"
"arwen_31","Vanderhoof, Canada","February 19, 2013","great animal show","i enjoyed the animal show. there are other animals also.not only crocodile. they have monkey, parrots, snakes, leopard cat, etc the kids will surely love to visit this place."
"footloosetomcat","Pasig, Philippines","February 19, 2013","Land of the Crocs","With the mysterious death of Lolong, the world's largest crocodile in captivity, people start becoming curious about this reptile. Don't look now, there's a park built for them in Davao City. You'll see all sizes and shapes of crocs here, plus so much more animals....More"
"rm1003","Manchester, United Kingdom","February 18, 2013","Well worth visiting","It’s a lot more than just a crocodile park. I would call it a small zoo. They have snakes, Burmese python, ostriches, eagles, birds, apes, and tigers and of course a huge amount of crocodiles of every variety and shape and size. It’s not a...More"
"balmix_turistas","Quezon City, Philippines","February 15, 2013","Recommended","Enjoyed the wild encounter and the shows especially the fire dancers. Recommended for families with kids"
"jovie713","Mindanao, Philippines","February 14, 2013","crocodile park is the best","i like all the animals in crocodile park,specially the snakes... i love the view and i also love their ice cream....."
"kalboHastings"," "," "," "," "
"Hastings","Hastings","January 31, 2013","Stunning","I have never seen so many Crocs in one place.. absolutely enjoy the few hours I spent here - so many people in the park at the time I visited so validates it's attraction. A definitely must see & I will be going back"
"ASBUCAN","Tabuk, Philippines","January 21, 2013","Riding on Bike, Cruising on a Highway","I followed the advise of a local hire a ride on a motor bike to get there. The driver was young so we got speed. A bit fun for me who has never been on a motor bike ride - on a highway. Didn't expected much since crocs won't move much even how loud you yell at them. Got a little bit sad when restaurant ran out of fresh crocs to serve. But that saved me a lot of money too. But nice people are always around. There's this burger lady who was also selling frozen Croc sisig! She was kind enough to consider my request to cook the meat for me. Without asking for any charge. Of course, she was happy when she received her tip. And yes for desert - vanilla ice cream with crocodile egg! Nice to take pics of the crocs, coz they don't fly away. Toilets are well maintained. Well, on the way back there are taxis waiting, but who wants them when there are motor bikes around! Weeeeee!"
"toursaver","Parrish, Florida","January 16, 2013","Don't expect too much.","This is the best place for crocs lovers. Nothing unique inside. You'll see different species of crocs, love birds, ostrich, turtle, reptiles and monkey"
"TravelLight1972","Lake Louise, Canada","January 6, 2013","Enjoyed Here","I was expecting just a park with croccidles but it was full of many animals including siberain tigers. Its very good value for your money and is a great place to bring kids for a few hours. I highly reccomend you go however right before 3pm and wait for the 4pm show. That was the best part by far of the whole experience."
"gregorian43","General Santos, Philippines","December 29, 2012","Disappointing","The grounds were nice and the Crocs well displayed however the condition and living areas of the other animals left a lot to be desired . the tigers were in cages barely big enough for a domestic cat let alone a magnificent tiger it needs a lot of work to bring it up to international standard ."
"StewFart","Penrith, Australia","December 25, 2012","Never smile at a........","I enjoyed the visit. The place was small and it didn't take long to see all the attractions. I was expecting to see more exibits"
"charcieldavao","Davao City, Philippines","December 19, 2012","Educational","Visit this place specially during Friday and saturday late afternoon as they have firedance and cultural dance seeing them for free is a plus.  The name speaks for its place really plenty of crocs here, small, med, to large, snake, ostrich, orangutan, and tiger are visible in the are plenty of animals here so many to mentions, good thing in this place if you pay for the entrance of 150 you have 3 places to visit the 1)croc park,  2)the tribu k which showcase the different native houses of Mindanao tribes, and also there are different tribe who are visible and explain their culture if you wish special if you go to the pasalubong area the ladies who use to sell their are ginuine natives of Mindanao they have matigsalog, manobo, t'boli, bagobo, mans aka, mandaya, and many more.  3)You can visit also the butterfly garden which is just nearby the place and part of the 3 place that allows you to visit while you are here. They have also nearby resto the river walk grill which offer the exotic food such as croc sisig, ostrich meat, and native delicacies. "
"suyen l","singapore","November 22, 2012","great family zoo","its not just the crocodiles but there area lot of animals that you can showcase to your kids to expand there knowledge about animals tis is one good place for you and kids to have fun along"
"CheParacuelles","Davao City, Philippines","November 20, 2012","Wide place for many crocs","You can see baby crocodiles to teenage crocs to adult crocs and even a grandfather or grandmother crocs. One of the best educational place for students even for tourists as well. You can feed the crocodiles- just ask for the assistance. You can have a picture together with the baby crocodile, or with the yellow snake. The place is wide and there are other animals to see, restaurants to eat, and souvenir shops. Want to try to eat an Ostrich Egg Omelet? You can try to eat in one of the Restaurants located inside the crocodile park."
"SidAgua"," "," "," "," "
"Davao City, Philippines","Davao City, Philippines","November 17, 2012","Crocodiles everywhere and anywhere","visited this place with my friends. Loved this awesome place with different type of wild animals. We enjoyed taking pictures for every animals in the park. And hey! I enjoyed watching the Tribal Dance Show. It was awesome."
"bendog2000","Tacoma","October 13, 2012","Great Diversion","Very interesting place that has crocodiles of every size lounging around by the pools. Also has Siberian tigers, ostriches, birds, Burmese pythons, turtles, goats and even rabbits. Great place to visit and educational."
"queckm","Davao City, Philippines","October 2, 2012","tiny zoo with a LOTTA crocs","Aside from 70 crocs, there's a couple of tigers, around 10 different kinds of birds, lizards, snakes, and a monkey. i guess i shouldn't complain... it is, after all, a crocodile park."
"KarlaSingson","Davao city, Philippines","September 30, 2012","Wonderful Wildlife + Convenience + Great Food Selection","Undoubtedly the best zoo in Davao, despite it's size. (Of course, zoos in Manila are bigger.) However, their animal repertoire is still impressive, and you can really see that the animals are well taken cared of. What's more, booking and group reservations are convenient, and...More"
"Airah_18","Iligan, Philippines","September 23, 2012","Clean Park, So Many Crocodile....","We went at Crocodile Park in Davao last September 15, 2012 as a part of our field trip. I found the place clean. There are lots of crocodiles, birds and reptiles. Though I wasn't able to watch the fire dance that night, but my classmates...More"
"anne70882","davao city","September 15, 2012","main park great, others bit off!!!","It was August 17 and Kadayawan festival is already on in the downtown of Davao, so we decided to take a little out with my visitors to nearby city attraction.... Its not way of PUJ's so for us able to save a little, we take...More"
"manilabiker","Quezon City, Quezon City, Philippines","September 6, 2012","nice and clean mini zoo","The Crocodile Farm in Davao is a very nice zoo, there are many colorful small birds when you enter and also other animals as well. they also have a tiger when i last went there. its an attraction in Davao but not much of a...More"
"hazeyna","Manila, Philippines","August 24, 2012","just an ordinary zoo","the entrance fee seems to be a bit expensive considering the views inside which are all reptiles and some birds."
"Mikas101","Singapore","August 14, 2012","Quaint Park","It was a great place to go to out of the city. It had only a couple of animals, but i guess for the price you cannot expect much. Basically if you want to be with nature, you could go there. They have a fantastic...More"
"getright"," "," "," "," "
"San Diego, California","San Diego, California","July 30, 2012","Crowded","basic Crocidile Zoo few other animlals to see also but not bad place to get away from things and also start point for water rapid ride too."
"mcgurtiza","manila","July 25, 2012","Fun filled afternoon!","A good place to spend the afternoon with the kids, and the kids at heart. It's a typical zoo with sufficient animals. The show was good, just enough time per show that will not make you bored."
"Lei P","Taguig City, Philippines","July 23, 2012","Too Commercial","Meet Pangil, a crocodile whose clan has been existing for more than 200 million years! There's also a bird show with ""excessive"" audience participation. To be honest, we didn't like the way they caged the animals. The simulation of their natural habitat is poor and...More"
"summerlovin_10","quezon city","July 21, 2012","Crocs everywhere!","The park's main attraction are ... Yeah.. Crocs. They also host a show aiming to make us humans aware of other living creatures around us and how we should dispose our garbage properly. They also give the animals participating in the show a bit of...More"
"Mai_0605","Dumaguete City, Dumaguete, Philippines","July 20, 2012","Just for Crocs","Two of my best buddies went to this park just to experienced with the baby crocodile in our hands. It was great. I so loved it. The entrance fee is 150 pesos, Inside the park you will not only see crocodiles but you'll get to...More"
"Jeremy N","Dover, Delaware","July 8, 2012","Very Fun and Interesting","Great spot to visit if you are in Davao....you get up close and personal to alot of the animals and I even got the chance to hold a huge python :) Park is clean and well kept and the staff is very friendly. The only...More"
"Yvette C","Bangkok, Thailand","July 7, 2012","Fun!","Nice zoo. Animals looked happy and great way to promote ecotourism in the Philippines."
"Maia_0515","Davao City","July 2, 2012","A close encounter to live animals","Crocodile park is located at the diversion road inside a FSDizon & Son's Corporate City. This place also where the Zorb Ball activity is being stationed. There are so many things that you can do to enjoy in this place because they have a clubhouse...More"
"HALLYCS","Quezon City","June 29, 2012","Crocodiles all over!","I didn't enjoy much on our visit at Crocodile Park. You can see several crocodiles of different sizes and other animals. We've got to see the Feeding Frenzy show which is just basically the feeding time of young crocodiles. I think the entrance fee of...More"
"Robert J"," "," "," "," "
"Canberra, Australia","Canberra, Australia","June 26, 2012","Dundee","Great Animals Snakes Crocodiles Birds Dears and the monkeys were excelent"
"Clandestinymph","Manila, Philippines","June 17, 2012","Good collection of Crocs","They have crocs in all sizes, from hatchlings to full grown ones like Pangil. They also have a collection birds, snakes, turtles, tigers, a civet, an iguana and a few mammals. There's a photobooth where you can have your picture taken with a baby croc or a huge albino boa constrictor for a minimal fee."
"Mercedita M","Manila","June 14, 2012","So many crocs and boas in this place.","We went around the whole area and find the place as expected, lots of crocodile Dundee and surprisingly big snakes and other animals like, tigers, monkeys and ostrich. Lots of different types of birds too. I love the fact that we went on a Tuesday were senior citizens are free of entrance fee, my husband got in free."
"bracomo","davao","May 29, 2012","nice but small","Crocodile park in Davao is a nice place to visit but it is quite small though. Crocodile dancing is somewhat interesting to watch too."
"Ed I","Davao","May 29, 2012","Nice place for tourists","We enjoyed our walk around and took a lot of pictures. I had never seen a guy walk across on a rope barefoot over a crocodile infested pool. Not just 1 guy but 2. Wow, what balance and what nerves. There's more but that was my photo of the day."
"LolaGo1","Washington DC, District of Columbia","May 28, 2012","SKIP IT OR NOT?","Having recently visited the Crocodile Park in PUerto Princesa, I am not impressed with the Crocodile Park located in Davao City. The entrance fee of 150 pesos is not worth the visit so my advise is to skip this attraction.  The cages where the animals are kept do not appear to be clean and smell bad. The are few crocodiles and they are smaller compared to those exhibited in Puerto Princesa.   I hope that management of this place keep the place clean both for the sake of the animals and those of the guests visiting this site."
"maia_cyllene","Cebu City, Philippines","May 24, 2012","CROCS","Although it's a little dirty, I enjoyed watching the crocodiles. They keep a very huge croc name Pangil, he is awesome huge!  If you are taking kids with you it's good to give them some educational tour, explaining how these reptiles come from an egg and develop into a huge lizard. hehe,, They have their tourguide and at 4PM daily there is a bird show that everyone will enjoy.   The orangutans are also cute. You could take photos with them and a yellow boa is available for picture taking too. Just be warned it's scaly, cold and heavy. Don't freak out you might scare the snake."
"Chapopos","Manila, Philippines","May 21, 2012","Ordinary Park","Well, from the name itself, this park is full of crocodiles, small and medium ones (being locked in cages of course!). But it's surprising that it also has some animals like snakes, tigers, monkeys, ostriches and other variety of birds.  It was a nice experience though as it's not always that you see these kind of animals in the city. My wife and I enjoyed taking pictures with them. :) Nevertheless, I found it just ordinary."
"inabear","Laguna Province, Philippines","May 11, 2012","Impressive","It was much better than I expected. Aside from the many many crocodiles, there were so many other animals! Birds, mammals, etcetera. It was clean, not over crowded, lots of places to sit around, and snack places right outside. A holiday trip to Davao would be incomplete without a visit to the Crocodile Park."
"travelafeme"," "," "," "," "
"QCPhilippines","QCPhilippines","May 4, 2012","Just okay","Entrance fee is 150 pesos. You can have a photo taken with the phyton Jasper for 40 pesos. Pangil is long and huge and old ( 80 yrs old ,I think). The park is clean with few animals. You can feed the small crocodile for 35 pesos. There are small souvenir shops around the area. The best time to go there is on Fri, Sat and Sun. They have cultural shows, bird shows in the afternoon. There is a butterfly garden 300 meters from the park but not much to see."
"Natkeam","Marbella, Spain","April 17, 2012","Needs updating","Crocodile park needs updating. It´s pretty small, but they have some shows with natives i think which we missed, so i can´t comment on this. All in all, it was ok, but i don´t think we would go again."
"MattAussie","Sydney, Australia","April 15, 2012","More than just Crocs","As the name says it is a ""croc park"" but but there are many other animals to see. fairly good day and the Zorb is close by also"
"Ponchit_gardenworx","Davao City","April 10, 2012","a must see","very well kept and healthy animals. Clean and safe. go in the afternoon when its a little bit cool. many interactive activities...good show"
"imojen","Manila, Philippines","March 24, 2012","nice for kids","what i like about the crocodile park is that it is accessible for people who are just in davao for a day. i can easily bring friends there and they'd enjoy taking photos with the giant albino snake and the baby crocs. it is best...More"
"Mark E","Makati City","March 20, 2012","Just Another Tourist Spot","We already know that we would be seeing crocodiles here. It also showcases other animals including those that are exotic. They also have other fun activities like the photo booth wherein you can have your picture taken while holding an Albino Python or a young...More"
"sally r","Cebu Island, Philippines","March 20, 2012","huge crocs!!","The first crocodile you get to meet must be the biggest one in asia! It's huge and if you are not carefull it will get you wet. hahahah"
"daveg7964","Haverhill, United Kingdom","March 17, 2012","not that good","not much to see, includes butterfly farm too, probably more to see/photo there i guess"
"Iampinoy","International","March 6, 2012","A fun filled day","If you come to Davao, you have to come to the Crocodile park.. I had a lot of fun. You get to take a picture with a python or Boa constrictor. Honestly, I don't know much about snakes. The picture cost 40php. You get a...More"
"Goddiejens"," "," "," "," "
"Brussels","Brussels","March 3, 2012","Best adventure to feed crocs and buy souvenirs","This is really a great show of wildlife animals. If possible, go and feed a crocodile and take picture or record this adventure. The prices are low, also for good home made souvenirs like coffee."
"maloucastaneda","Cainta, Philippines","February 29, 2012","Davao Crocodile Park doesn’t only house well-cared crocs but has the presence of other exotic animal species","Davao Crocodile Park doesn’t only house well-cared crocs but has the presence of other exotic animal species like raptors, monkeys, bearcats, snakes, trained birds, and other reptiles makes it one of the most desired tourist destinations in Davao Colorful birds are found around the park as well as the endangered cassowary and many other animals. is like a mini-zoo where we got to see crocodiles, of course :). There are many crocodiles in the farm plus other animals such as monkeys, birds, ostrich, parrots and even a fully-grown tiger. Pythons and snakes can also be found inside the park. We had the chance of petting them (at our own risk). The best time to see the crocodiles is during feeding time. Fortunately for us, we were able to catch feeding time, and the many scheduled shows inside the park.  We met Carlo, the super kulet chimpanzee! We also saw some breeding ponds for baby and semi-sized crocodiles. There are also other animals inside like colorful parrots..the biggest and oldest crocodile inside Davao Crocodile Park: ‘Pangil‘. Pangil I think is about 18 feet long."
"Airalace S","Laguna","February 27, 2012","Fun for Kids but could be a little scary","We went here during the weekdays so we didn't really get to see the show but there were a lot of crocodiles there!!! The eagles there can be pet but their claws are so huge you will really think twice. There was also an area where you can actually have a face to face encounter with other reptiles that look like baby dinosaurs though we didn't dare to go for they run so fast. Haha. "
"mjdztep","Denver","February 23, 2012","Fun Day in Davao: A must stop destination!!!","Private zoo which specializes on crocodiles, snakes and birds. This zoo is fun and pleasant. It would be 5 star if there ugly fences did not block viewing of all the animal. Super Highlight!!! at 4pm, you get to hold and take pictures with giant Burmese Boas. You will not believe it. Crocodile feeding is also a fun site, the zoo workers love their job and make this exciting."
"honolulumark","honolulu, hawaii","February 15, 2012","Expensive Crocs","150 pesos per person to get in. The crocs and other animals are reasonably well cared for compared to other places in PI. Try the durian ice cream. We liked the native village with traditional dwellings but could not find the butterfly farm after looking for it for a long time."
"BuddhaBear15","Malolos, Philippines","December 22, 2011","Lot's of things to see and do","Crocodile Park isn't just about crocodiles. It's like a mini zoo with different species of birds, reptiles, snakes and some mammals too! It's really fun! And just for P150 each person, you would have access to the Crocodile Park, Butterfly House and the Tribe Park. It's well worth it! Too bad we missed the show because we came in the morning."
"slazenger552","Davao City, Philippines","November 25, 2011","this is an educational park too","Davao Crocodile Park is a well-maintained park. You cannot see just a crocodile/s here but also some other animals like big snakes, birds, etc. Surely children will enjoy in this place and learn about these animals."
