"User","Location","Date of Review","Review Title","Review"
"Corazon S"," ","August 25, 2015","Tips when visiting Eagle Center","We were there before 11am. We're lucky to see the eagles eat and kinda grab their rabbit foods. Perhaps, if you want to see them feed, you can go before 11am. :)  Bring foods cause you might get hungry while watching the eagles and other birds. Also, if you want to leave something memorable and at the same time donate, prepare Php 300 for the 'Engrave your name on the walkway' thing they offer. :)   It's actually nice to see them there. Oh, and if you want to have a cool picture with Fighter (the eagle standing in the middle and who lost his left wing), try to ask the caretaker to take a photo so you can have a close-up shot. :) "
"maribel_camelotes","Davao del Sur Province, Philippines","August 24, 2015","A must see destination in Davao City where you could see a live Phil. Eagle.","This is the only place you would see the Phil.Eagle. The entrance fee is only fifty pesos.Direction: From Davao City airport ride a taxi to bangkerohan L300 terminal bound for Calinan (taxi fare would be P170). Ride the van going to Calinan (fare is P40, distance is about 23 km from Davao city Proper. Tell the driver to drop you at the habal-habal terminal bound for malagos. Once you arrive Calinan, the habal-habal terminal is just near the L300 terminal. Tell the habal-habal driver that you are going to Malagos Phil. Eagle Center (distance is 10 km from Calinan proper, usual fare is P25 per passenger but if you want to be the only passenger you could pay the driver P200 back and forth). "
"kreez21","Haarlem, The Netherlands","August 14, 2015","Close encounter with wildlife","We went here on our last day in Davao and we had such a great time specially my kids. Our friends brought us here and they explained to us some of the facts about the park and the animals in it. We were even assisted by a very nice care taker in the park. We had the opportunity to have pictures taken with a hawk and a very cute owl (he told us its the smallest owl in the world).   This is an amazing place to learn about the birds and other creatures. We can see that it is very well maintained and cared for. Hopefully there will be more places like this in our country."
"dathomas2015","Davao City, Philippines","August 13, 2015","Safest place for the Eagles and other wildlife","Philippine Eagle Center is the place for conservation, research, to protect wildlife, and endangered species."
"Brisflip","Brisbane","August 10, 2015","Nice birds but the centre needs some TLC","Visited the centre last week, the birds are well kept and appear to be in good health. Great range of eagles, other birds and the odd monkey. The centre would be better if directional signage was clearer around the centre. Like the up close and personal areas of the centre. Worth a visit and support the centre in its care of the Eagle."
"tiger_downunder"," "," "," "," "
"Brisbane, Australia","Brisbane, Australia","August 9, 2015","Great to see the Eagles and other birds","A great place to visit and to see the Philippines pride. I visited the place over 11 years ago and it was great and clean. The only disappointment...it's poorly maintained. You can't see the eagles on the big aviary because of tall grasses,vines, small trees and bushes. It's nice to see the Philippine Eagles at close encounter but I don't like to see them tied up for public display and left unattended. Some visitors are harassing them. "
"Dioneli S","Iloilo City, Iloilo City, Philippines","August 1, 2015","Visit only if you haven't seen eagles or if you just need to check your bucket list","I have been very disappointed with my visit in the PEC. I have read a lot of good reviews of this place so it sort of raised my expectation and unfortunately it was a let down.  PEC is about 1.5hr away from city proper, 2hr away from Eden Nature Park. The road going to the center is well-paved but the maximum speed is only 60kph so you might need to consider that if you are managing your sched.  Upon arrival, you will need to pay a Php5 entrance free to enter the Davao Water District then another Php100 for the PEC itself.  Sad to say that the place is not well-maintained so wear pants or long-sleeves, or prepare to use your OFF lotion as there are lots of mosquitos. They are also selling citronella products in their gift shop if you came unprepared(like us).  You could see different kinds of eagles. Some in cages, some out in the open(with a rope tied on their feet). Some cages are empty though.  They have a koi pond near the lobby but you could barely see the fishes as the water is murky.  To sum up, you can alot 20 to 30mins here then move on to your next activity. If you are not visiting Malagos Garden, consider if it is worth the long drive."
"colewanderer","Malmo, Sweden","July 30, 2015","Love seeing Pag-asa❤️","I took my whole family here and my husband as seeing a Philippine Eagle is on his top list. We did a donation to support Philippine Eagle Foundation too. I love nature and visiting here is such a good feeling. My family enjoy the cuteness of monkeys and I really enjoy seeing Pag Asa such a good looking eagle."
"Dave F","Melbourne","July 22, 2015","Awesome eagles","Seeing the majestic philippine eagle was great. Its a shame to know less than a thousand of these majestic birds are left on the planet. They are huge birds, 2 foot tall at least"
"Ronnarie","Manila, Philippines","July 18, 2015","Eagles up close","Upon entering the place you will have to pay 5 pesos for the Davao City Water District.There are no signs where the center is located so we just walked and looked at where some people are coming from. Entrance fee at the Philippine Eagle Center is 50 pesos and you can ask for a guide (free of charge).  The need for a guide is a must so you will have more information of the animals there. You will able to see some of the eagles at a very close range and learn facts about them and how they were rescued.  Snacks and drinks are available near the center's entrance, as well as souvenir items such as t-shirts, keychains and magnets.  This place is worth visiting."
"John W"," ","July 17, 2015","Good, but could easily be improved","The birds are magnificent, especially the Philippine eagles themselves.   However, the condition of the grounds leaves a lot to be desired. An international traveller might be very put off by the poor state of the welcome garden - you have to pay (admittedly not very much) to get in here although it consists of no more than a few wooden shacks and a grassed area. Then you have to pay to get into the Eagle Park itself.   The reception and cafe area also leaves a lot to be desired. It basically needs a good clean and a refresh. There is no indoor aircon area either.  The park is set in tropical grounds and the walk is interesting due to the variety of flora. The range of birds is also good, although it is a shame that some of them are in smallish cages.  The Philippine eagles are amazing, and have a real presence. They (and not the human organisation) are what raise the review from a 2 or 3 to a 4."
"Tonijr555","Manila, Philippines","July 16, 2015","Huge birds","Experience being up close with the eagles! We were lucky enough to chance upon and meet the caretaker of the eagles so he personally assisted us in handling the eagles while we were taking pictures"
"Medy1950","Davao City, Philippines","July 15, 2015","Our Endangered Philippine Eagle","This is one of the notable ecological projects in Davao. A sprawling forest dedicated to the breeding of the endangered Philippine Eagle. You will find different species of Eagles in captivity, some naturally born, others bred in captivity. There are other animals too. If you find the eagle breeder and caretaker Poroy, he will take out an eagle for you to pose with! A must see for us conservationists"
"David B"," "," "," "," "
"Davao City, Philippines","Davao City, Philippines","July 14, 2015","Philippine Eagle Park","Worth the trip to see these magnificent birds. They are endangered, mostly because of ignorance and still being hunted."
"adianau","Philippines","July 9, 2015","The King of the Mindanao Skies","This place is where you will meet and greet the largest breed of eagles in the Philippines; closest to its extinction. This Centre is the nurturing home for its kind. A must see place to be visited."
"exploreraustralia","Metro Manila, Philippines","July 7, 2015","rare bird of prey centre","Home to some 36 rare eagles 18 of which were bred in captivity the P.E.C. has also other bird species, mammals and reptiles.the size of the eagles is an initial surprise fully grown at one metre tall is a very large flying bird.the conservation program...More"
"BECHAY_DG","Nevada","July 5, 2015","Educational!","They do not only showcased Eagles but also other kinds of animals like Monkeys (I love them!) I was hoping to see birds show but it was not scheduled that day, I heard they do it on Sundays only. Being upclosed with Biasong Eagle was...More"
"cmsyambao","Angeles City, Philippines","July 2, 2015","No Guide","Though seeing Pag-Asa, the biggest eagle in captivity was a memorable experience, the entire park could have been better if there were guides or people to talk to or ask around the area. That could have made a big difference in the site. The staff...More"
"LawrenceSanDiego","Pasig, Philippines","July 1, 2015","See the Philippine eagle up close","The Philippine eagle, king of birds, is your main mission here, and hopefully you'll get to see him up close outside of a cage but chained to a tree stump. I'll leave it to you how you'll feel about that. The park could use some...More"
"SimonJ198","Bournemouth, United Kingdom","July 1, 2015","Beautiful Eagles","Great to see the national bird of the Philippines. Great to get close to these beautiful and very impressive eagles and we got some great photographs. Other eagles and birds of prey to see too, as well as a crocodile and monkeys. The Philippine Eagles...More"
"Glentoy","Davao City, Philippines","June 23, 2015","Home to our national bird","Philippine Eagle Center is one of the must-visit places in Davao City. It is located in Calinan, about an hour away from the city proper. The center is easy to locate even when you are only commuting. See the Philippines' national bird up-close and personal....More"
"Mamitxoh"," "," "," "," "
"Houston, Texas","Houston, Texas","June 21, 2015","Unique Opportunity to See the National Bird of the Philippines","The Philippine Eagle is the national bird of the Philippines, but few see it in the wild without great effort, since it is so endangered. The Center is working to change this, so a visit here is not only a great opportunity to see this...More"
"fred6301","Sacramento, California","June 16, 2015","Educational and Memorable","Great to walk thru the park and see the variety of Philippine Eagles that are there. I had did not know that there were Eagles that primarily ate fish, Eagles that primarily ate snakes, Eagles that primarily eat small animals. It was also great to see the variety of plants and trees that are rapidly disappearing because of development in the Philippines"
"Zendel1234","Manila, Philippines","June 7, 2015","traveling for a cause","This must be traveled and supported by us locals. This is touring for a cause. The entrance fees & donations help maintain the place & take care of the eagles & other birds."
"Peter & Jaysa K","Auckland","May 30, 2015","Family day","Educational and interesting Make sure to take mosquito repellent before walking through wooded areas The restaurant food was excellent. Although seating was poor We will visit again"
"lytzfmarchan","bacoor","May 29, 2015","needs government attention","The collection of eagles is just enough. We appreciated the picture taking side when the caretaker helped us take good shots; otherwise, it was just so so. The place needs clean up and maintenance maybe needs more funds to be more attractive."
"Lavern2014","Quezon City, Philippines","May 27, 2015","Good to see Philippine Eagles","It's a good experience because we got to see Philippine eagles. They look sad, though, except for the one that was feeding on a rabbit when we visited. I think they should get a budget from the government for the upkeep of the place."
"virmen","Malaybalay City, Philippines","May 23, 2015","Nothing Special","base on my experience this place is not worthy to visit aside from the entrance fee are very expensive the attractions inside are not fully maintained. hmmmm so wheres the entrance fees going? hmmmmmm i hope they should maintain the cleanliness and proper caring of the live animals inside!"
"Alfie A","Davao","May 20, 2015","The monkeys are funnier than the eagles","The eagles are quite boring but they are really big. They should make some show how the eagles do some stuff in the wild, like its nickname could the ""monkey eating eagle"". For me, the real fun here are the monkeys, as they have lots of monkey in that area. They have a community of monkey, you could see the Alpha monkey, mama monkey, baby monkey the crazy and the stupid monkey."
"CrimsonRedVP"," "," "," "," "
"Baguio","Baguio","May 16, 2015","Nature Trip","Trip to Davao is never complete without a visit to the Philippine Eagle Centre. A must-see attraction. Friendly staff and very helpful."
"RdV88"," ","May 4, 2015","Wonder-full, must do when in Davao","Staff are VERY knowledgable, this is a great center to come and learn about the majestic philippine eagle, help in the preservation of the eagle and other endemic species, and take a lovely walk amongst the beautiful trees and tropical foliage"
"MorionRunner","Muscat, Oman","May 3, 2015","Refreshing","one with nature. The place was cool and refreshing. Thumbs up to the guys who preserve the endangered eagles.. Owls are all over the place, my daughter is overwhelmed with the sights... One guy was there to assist anyone who wants to have a feel...More"
"sweethomes","Cebu Island, Philippines","April 29, 2015","great time experiencing with the birds","You need to pay two entrance tickets...one for the park and the other for the eagle center..entrance fo the center is 250php for adults and half for the kids.. It took us more than an hour to tour the whole area..would like to thank Mr....More"
"jamjar136","Melbourne","April 29, 2015","Very enjoyable","It was a nice place. They have a wide variety of eagles there. we were lucky enough to have a keeper bring out a few eagles for us to have pictures with. he gave us gloves and we had an eagle sit on our hand....More"
"ingmar b","Davao City, Philippines","April 26, 2015","Support the eagle","what i liked is the location in the middle of the woods. what i did not like is that the cages for the eagles are not super big. I hope this place gets more funding so the eagles can have a bigger cage."
"BluePoles","Margaret River, Australia","April 24, 2015","Chance to see some Raptors","While visiting Malagos Chocolate we went up the road to visit the Philippine Eagle Centre. It was a pleasant little walk around the park with a civet and crocodile thrown in with the eagles and kites. Only 100PhP and a chance to see some pretty...More"
"Duncan O"," ","April 19, 2015","A Must See.","Very Philipino, but still a must see. Incredible birds. We also loved the large Python outside. Everyone should donate to the ""Save the Eagle"" cause."
"MrDestiny"," "," "," "," "
"Sydney, Australia","Sydney, Australia","April 14, 2015","Good to see the effort put in here","The staff are very passionate and knowledgeable about their eagles, I would encourage everyone concerned with wildlife preservation to visit and support them."
"Gerri A","Marikina","April 4, 2015","You come for the Eagles and there are a lot of them to see!","Request for a tour. The caretakers are more than welcome to help and provide entertainment and additional knowledge/ information. You'll have better appreciation of the Phil Eagles this way. They are, after all, endangered. Beautiful creatures especially when they spread their wings!"
"arbsnoble","Makati, Philippines","March 30, 2015","conservation","it a place where philippine eagles are being bred, kept and rehabilition of illegally caught eagles. the very famous pag-asa still lives there and produces offsprings. this facility also helps educate people on conservation of this beautiful bird. this place will be the eagles last...More"
"KIKO597","Manila, Philippines","March 29, 2015","Good Enough for a Nature Sanctuary","Our first impression upon entering the pedestrian gate was neglect of the premises, but we found out later that the area is part of the Davao City Water District or Reservoir that collects 5 pesos per person just to pass going to this attraction. Since...More"
"jetters888","Portland, Oregon","March 26, 2015","Awesome sanctuary","Definitely worth drive to visit and see Philippines' national bird. The peaceful and eco-friendly sanctuary also includes other species of birds. Entrance costs about $1 USD."
"Rhia_MD","Angeles City, Philippines","March 23, 2015","Informative but not maintained.","This place is a good side trip if you are coming from eden nature park. Its a bit run down and not maintained. I think this place will become informative and interesting if you have a good tour guide."
"Roseann G","Calamba, Laguna, Philippines","March 19, 2015","Wish it would be well maintained","Its amazing how they were able to take care of these wonderful creatures. But the place is not well maintained, there should be staff that looks around or tourist guide at the entrance who will tour yoi around the place. The cages of animals has...More"
"RoeBut","Antwerp, Belgium","March 14, 2015","family visit","we went here with the whole family, it was an nice and interesting visit. the cages can bi bigger for some birds, but i think that will be the first thing they do when the have some more money"
"superVeee09"," "," "," "," "
"Lucena City","Lucena City","March 10, 2015","amazing eagle","We had a very informative tour at the Philippine Eagle Centre. I like our tour guide. He also know what angle is best for pictures with the birds. My 2 year old son enjoyed watching the monkeys."
"TayNayNak","Luzon, Philippines","March 1, 2015","A must see in Davao!","A great venue to learn about our endangered Philippine eagle, a must visit for first time Davao City visitors."
"yasameen_desu","Manila, Philippines","February 20, 2015","Highly essential for anyone who has not seen a Philippine Eagle in his life!","I have not seen a Philippine eagle in my life and it's really different from the picture. I am not aware that it is such a huge bird, I know that it's supposed to be huge, maybe I was just completely overawed. They're majestic, they...More"
"RomanesinAsia","Davao City, Philippines","February 19, 2015","Big applause to the people of the Philippine Eagle Center..!","Great job in keeping this Center going and in such a good shape. Congratulations to all. If in Davao, this is one place to visit; it is just a few minutes away from Davao. Plan to spend a couple of hours. Make sure you look...More"
"parttimefilo","Coventry, United Kingdom","February 19, 2015","interesting","very interesting birds and development of aviaries and people interaction worth the trip out of town to see"
"kewz","Kew Gardens, New York","February 18, 2015","Learning experience","The Eagles here were injured unable to compete in the wild. As you walk the trail viewing the birds you get educated on what can be done to help preserve the eagle population. You also see some deer, crocs and owls. When you finish your...More"
"Honeynjf","Perth, Australia","February 17, 2015","Worth a visit","The eagle park is defiantly worth a visit if you are in the area. The eagles are fascinating. I recommend going with a local friend if you have one as they can make the experience more enjoyable."
"adangoyjr","Dubai, United Arab Emirates","February 12, 2015","Good for nature lovers","Very good for nature lovers and even those who are not... just to have a view of the rare Philippine Eagle. If you are coming from Eden Nature Park, the Philippine Eagle Center is a very good side trip."
"Bong Y"," "," "," "," "
"Venice, Florida, United States","Venice, Florida, United States","February 1, 2015","They raise eagles here","The eagles and seahawks were interesting. However, some areas were closed off according to our guide. They are trying artificial insemination to increase the species with the monkey eating eagles but the results are still not in. Interesting, but a little rundown ...."
"earthdude","North Carolina","January 10, 2015","I like the wildlife; the facilities, not so much","This was the first time I met a Philippine eagle up close, but I am not so sure I like that the majestic bird was chained to its perch. There has to be a better way to present it. It's a good place to bring the kids so they can learn about what is being done to save the species. It has other species on display, but the enclosures seem cramped and the whole place is in need of some TLC."
"AsanSiDiwaAtShiela"," ","January 10, 2015","Worth your effort","I haven't seen a Huge Philippine Eagle in my entire life until 2012.   It's really a nice experience and I salute the people who are taking care of this endangered specie because I was still able to see our National Bird.   The trainer can ask the eagle to expand her crown (Idon't know the term for that) and pose for a group picture. :) "
"yambaheaven","Northern NSW","January 8, 2015","Mixed reactions","Like most things in the Philippines, this was once a well built park with good facilities. But as usual nothing has been maintained. The Philippine Eagle is a majestic creature and deserves the efforts of the staff at the facility. Our guide was very helpful and informative. I don't know that the eagles chained to the ground is the best way to display them to the public."
"KlausDORING","Davao City","December 24, 2014","Another step to Mother Nature","Learning abut our environment and the important future of our beloved Mother Nature means to say: Visit the Philippine Eagle Center in Malagos, Calinan, Davao City, Mindanao. Learn about the Philippine eagles, love them - and support them and this awesome and unique institution."
"glow143"," Davao City, Philippines","December 21, 2014","Love the Phil. eagle","Learn to love our environment because it is our social obligation. We are not consistent with it. We always have the culture of Ningas Cogon. Be responsible as a traveler."
"allen g"," ","December 18, 2014","Rare with nature","This place is in the middle of the forest a perfect place for our very own philippine eagle... There are only few of them left in the world... So dont miss the chance of seeing one in your lifetime... Never visit davao without going to see the philippine eagle centre"
"Jackie C"," ","December 16, 2014","Eagles up close","Davao is known for being the habitat of the rare Philippine Eagle and if you can't see them in the wild, you can always go here, the park is well maintained and is usually being visited by young children :)"
"funhuntr"," "," "," "," "
"Manila","Manila","December 9, 2014","Worth the visit for 1st timers","See actual eagles! If you haven't seen one before, this is the place to go to, if you're Filipino and haven't seen our national bird, well this is a must. Tip : get a guide, it's not too expensive (at least donate a good amount, say Php300 to 500 or more especially for big groups ... they're volunteers and worth every cent). The entrance fee (Php100) is a small price to pay to keep the grounds semi decent and to keep those birds fed. A place to visit at least once in Davao."
"TheUglyDog","Orlando, Florida","November 25, 2014","Those are some BIG Birds!!","This is a nice eco-park that is helping to preserve the Philippine Eagles. You can get quite close and really appreciate the size and magesty of these spectacular animals."
"Jeff Z","Davao City, Philippines","November 12, 2014","My childhood memories revisited","Ahh... I still remember back then when I first visited here, it was on a school trip during elementary. The first thing that I wanted to see here was the Philippine Eagle itself. I only manage to caught a glimpse of it since we had...More"
"Nomad_Charles","Variable","November 12, 2014","The birds are fantastic","This is a bit run down but in a nice tropical jungle sort of way. The birds are fantastic and well worth the visit. The whole setting is shady and very beautiful and relaxing. To get there by public transport: - take a jeepneye from...More"
"lloydangpogi3","Manila, Philippines","November 3, 2014","american bald eagle is over rated....needs funding for the strongest bird in the world...critically endangered. HELP ...","i find it amazing to see the national bird of our country. its so huge. . . .very territorial . . . but they need funding to make it a great park. . . . it is critically endangered . . . funding is low...More"
"Fourth S"," ","October 28, 2014","A must see! :)","I took my kid for a tour to get him acquainted with these magnificent creatures. He likes it so much we made 3 trips to the cages that single visit! Reading the provided information about the eagles is amazing, i never knew then that eagle...More"
"FilipinoAdventurer"," ","October 13, 2014","Endangered Philippine Eagle","Whenever I visit Davao which is one of my favorite cities here in the Philippines, one of my sure stops is the Philippine Eagle Center. I been to a lot of countries, I saw species of eagles prevalent to their area like when I went...More"
"iamsherri","Cagayan de Oro, Philippines","September 24, 2014","A great experience","I was with my father when i first visited the place and it was really a great experience to see the Philippine Eagle. The place was nice but not really that perfect coz its obviously not well-maintained. I love the huge trees and different plants...More"
"TravelBug1469"," "," "," "," "
"Manila, Philippines","Manila, Philippines","September 22, 2014","Fly High Philippine Eagle","Good there is a foundation taking care of the endangered Philippine eagle. The Philippine Eagle Center needs more visitors and / or donors to come to Malagos. Every contribution you make, however small, will come a long way for preservation and propagation of the King...More"
"Kuki F"," ","September 17, 2014","amazing","Its amazing to see the king of birds. When they fly they are really huge. The place is not that clean."
"Darundoy18","Quezon City, Quezon City, Philippines","September 13, 2014","Pray to the Birds of Prey","I liked the huge space of the park and the chance to be with nature. The care takers are nice people and let you have a photo op with some of the birds there. Too bad there aren't any tour guides to give us some...More"
"raymmiconmapper","Bacolod, Philippines","September 13, 2014","a must see in Davao","very educational & close encounter with the Philippine eagle & other birds Pag-asa.Mindanao, Rose etc. etc.the caretaker Mr.Poroy showcases the bird's talent & antics"
"igmegalingan","Quezon City, Philippines","September 13, 2014","Hope the Eagles are still benefiting from this place","There is something seriously wrong with big birds in cages especially considering the power of their size and the nature of birds to fly in big directions. I hope this place is doing what it is meant to do which is to help these big...More"
"davao_dude","Davao City","September 7, 2014","Educational","The center houses birds in captivity. Some of the eagles were rescued then rehabilitated before they were released in the wild. It is also successful in breeding the eagles while in captivity."
"Aileen T","Caloocan, Philippines","September 6, 2014","Selfie Mindanao","I thought the place will be boring, we are wrong. It's a big WOW. The eagles have different tricks and we all amazed. And the best part we have a selfie picture with the eagle named Mindanao. We are shock that the caretaker told us...More"
"terry_pagunsan"," ","September 3, 2014","Philippine Eagle Center in Davao City","We had a lengthy drive in going to the place from the City proper. The place is damp as it rained the day before. Have seen small, medium and large size eagles. We saw monkey also."
"Ma S"," ","September 3, 2014","Eagle Centre","We took the kids here. We were amazed with the birds there. Saw my first Sea Eagle! I never thought it was that big. It was clean and well maintained for a rainforest type place. Bought some really cool native handicrafts. There were a group...More"
"blessie","New Zealand","August 29, 2014","Name says it all","The Philippine Eagle is one of the most magnificent birds I have ever seen. I hope that the centre continues the good work that they do in ensuring that these creatures are protected and hopefully increase their number. The place is one of the ""must visit"" when you're in Davao. "
"cpepino","Mandaue, Philippines","August 26, 2014","Philippine Eagle Center","The Philippine Eagle Center is actually beautiful. Lots of trees... cool shade, but its area was just small. There are few birds being taken cared of. And there are very few varieties of birds to see. But I am not an expert, so maybe I am not quite right in my opinions.   The conservation efforts are commendable but I think the center needs more funding to really achieve their mission. I hope the center will continue to strive to keep the place, maybe expand it a little bit more... keep it as it is - clean. Although I am not happy to see these magnificent birds in cages or leashes, but they are worth visiting so that an awareness can be created for the kids and the next generation. The awareness to preserve and protect our habitat and all those living in it."
"Lynard M","Las Pinas, Philippines","August 24, 2014","superb experience","it was my first time to see eagles, although i have seen one somewhere else but not close enough. if you want to consider visiting the place, bring along with you mosquito repellents."
"AkoBato","Singapore, Singapore","August 20, 2014","mindanao is the star of the centre","i've always wanted to see the philippine eagle but my expectations werent that high...but going to the place and actually seeing one, and especially having an eagle like mindanao is just really amazing.  this bird can do selfie with you and has tricks up his sleeves.  there is an entrance at the gate for 5PHP, which we dont know what for as there is another entrance when you actually go up the centre (100PHP). but either way its just a small amount to make sure these birds are protected.  the foot path of the centre is also interesting as it has stones with names on it (probably those who donated) and its fun reading it and seeing how many people from all over the world have been to the centre.  its a must place to go when you are in davao.  taxi ride would cost 1000PHP round trip, but you can ask the taxt driver to give it to you at 2500 to include trips to other landmarks"
"SandySanti","Manila, Philippines","August 6, 2014","great eagle sanctuary","amazing place to visit. about 40 minutes from town. its nice to see the conservation efforts for the philippine eagle"
"Liezel G","Davao del Sur Province, Philippines","August 3, 2014","Nice for fieldtrip","This is far away from downtown. But for fieldtrip this is worth a visit. It's nice to know that the place and animals is still preserved. It's very relaxing and my son enjoyed the animals. :)"
"Iza_Obejera","Manila, Philippines","July 29, 2014","Protector","I liked that the place is doing their job protecting the Philippine Eagles who are endangered. As well as the other birds."
"geofhaar"," ","July 28, 2014","Rather small","It's a nice place to spend a halfday, but quite far from Davao centre and rather small. Aside the philippine eagle they have also other eagles, owls, monkeys and 1 crocodile which in my opinion should be transfrered to a bigger place."
"JuanangGala"," ","June 23, 2014","Nice stroll","This centre is about 1-1.5 hrs from Davao City. If you have the time, it nice to go.   Get a guide. The facts and trivia they give out make the stroll more interesting. The guides are students and volunteers, keep this in mind when you tip."
"Steve S","Toronto, Canada","June 22, 2014","Eagle","We were with 4 kids and 3 adults and all got a photo taken with an Eagle from the caretaker.Quiet and know one around on a Saturday too."
"JEmmanuelLasPinas","Las Pinas","June 21, 2014","A unique place to visit","Schedule enough time to get there and once you get there, do not rush. spend time learning about the Philippine eagle and its habitat and visit the raptors that are housed at the centre."
"itoy_MNL","Manila, Philippines","June 20, 2014","Its nice to see the Philippine Eagle... that's it...","We went to Davao for a vacation and planned to include the PEC on our last day itinerary.  It is easily accessible from downtown Davao. Just go to the Annil Bus Terminal located at the corner of San Pedro and Quirino Streets. The fare for air-conditioned bus from Davao City to Calinan is 45 pesos. Upon arriving at the Calinan Bus Terminal, there are tricycles waiting which goes directly to the Philippine Eagle Center (10 pesos fare per person if sharing the ride with other passengers). The total travel time is about an hour, shorter time if you travel by car.  We checked the website of PEC prior to our visit, where it is indicated that there are tour guides who will assist you for free. Upon paying for our entrance tickets, we saw a group of tour guides sitting at a table merrily chatting and ignoring us even if its obvious that we were there as local tourists. Then a group of foreigners arrived, and they eagerly approached and volunteered to tour the foreign guests around. ITS A COMPLETE SHAME THAT THESE TOUR GUIDES ARE DISCRIMINATING FELLOW FILIPINOS. -calling the attention of PEC Management.  We had no choice but to wander around on our own. The place is filled with lush vegetation, more like a jungle-type of atmosphere where you will see huge trees and wild flowers blooming. We had a glimpse of different bird and animal species aside from the Philippine Eagle. Its too bad that the famous eagle named ""Pag-asa"" is in a huge cage located on the upper part of the center and is currently not accessible due to some maintenance on-going.   Be careful while walking around because there are small insects which flies directly to your eyes, I got about four of them and my companion had three stuck in our eyes. Carefully pick them out as you might end up having pieces of these insects in your eyes if you just scratch your eyes with the insect in it. Better to wear your eyeglasses or shades or perhaps swimming goggles for kids ;-) it looks dumb but its better than having your visit ruined by insects stucked in your eyes.  There's a free toilet located near the ticket counter, along with the PEC souvenir shop and snack center.   Overall, the Philippine Eagle Center is worth a visit to see the Philippine's famous eagle.   IMPORTANT REMINDER: There's a man selling ""driftwood"" carving of the holy family outside the Center. It looks good and he explained to us that its worth the 1,200 pesos price tag because its an authentic wood carving from the nearby penal colony. We haggled for 600 pesos but ended up paying 700 pesos. Upon returning to Manila, we found out that the outer frame is genuine driftwood, but the sculpture itself is just molded from plaster of paris. Another shameful act of dishonesty from fellow Filipinos. :-(  The gift shops lined up outside the PEC sells more expensive goods. Better save your money and proceed to Aldevinco Shopping Center in downtown Davao. I bought batik shawls there for 180 pesos and you can get better design and quality from Aldevinco for as low as 150 pesos."
"Anna L","Mandaluyong, Philippines","June 17, 2014","the tour was great but the system is poor","it was a great tour but i cant forget the argument with other visitors. i understand they where arguing about the whose to go first or whose in the line or not.. sad but sometimes its a fact."
"Joel D","Manila, Philippines","June 15, 2014","The Eagle conservation Center in the Philippines","I rate the place very good and really made sure i visit because I am a supporter of any conservation effort specially the Philippine Eagle. The place is dated and definitely needs good maintenance and upkeep. It was may first time to see various eagles up close. The place has good vegetation but a little improvement in terms of cleanliness, maintenance and discipline will make the place more attractive."
"AprilCamias","San Pedro, Philippines","June 11, 2014","Time to be Amazed by the Nature","Nature will love you and you will love the nature. I was amazed by the nature's wonders. It seems that you are in the middle of a vast, quiet forest with lots of endangered species. It was like a Bug's Life or Narnia. It was a definite place to go to when you are in Davao :)"
"promdicitygirl"," ","June 3, 2014","must-see","There are a lot of different birds and animals in the Eagle Center. Of course, you will see the Philippine Eagle but you will also enjoy seeing the different birds native to Mindanao."
"Screaming_Pen","Davao City, Philippines","May 27, 2014","A good spot to enjoy nature","The Philippine Eagle Centre is one of the best tourist spots in Davao City even before when I was young. It houses the great Monkey-eating eagle which is arguably one of the largest eagles in the world.   However, there are some noticeable changes that needs immediate attention for further improvement of the area. 1. the cleanliness - the area must be kept clean at all times. Since most of the tourists there are nature-tripping, they really cannot appreciate litter. Garbage bins were full and there were some areas were very untidy.  2. price increase - the adult / child entrance fees of 100 / 50 would in my opinion, discourage local tourists to visit because it is somewhat costly. However, if the fee would benefit the animals in the centre then I may agree to the agree to the price increase (effective June 4, 2014) 3. predicament of the animals - As I have observed some cages of the animals lacked maintenance like cleaning, and pruning the weeds that engulfed the big cages. Maybe they should at least clean it once in a while.  If these three would be addressed, I think the centre will still be a great tourist icon in Davao City for many years to come. PLEASE DO ADDRESS THE ISSUES I HAVE RAISE. Not for me, but for the benefit of the next generation.   Tip: Look for handlers around the center that would provide opportunities for you to have a closer picture or even hold the eagles."
"RuthBB76","Manila, Philippines","May 18, 2014","Must visit","Must visit when in Davao. Nice and pleasant nature trip among century old trees and thick foliage. The eagles are awesome. The guides are very good in explaining the why and wherefores of Pag-asa and the other eagles."
"GraceSanJuan","San Juan","May 15, 2014","Haribon really must see","We spent almost P1,000 for taxi going to Malagos Park and going back to D'Leonor Adventure Park. Took almost 45 minutes by taxi. I wish Davao city Tourism do something about a shuttle to transport tourists to this destination, so we wont be at the mercy of Cabs."
"Blessie Y"," ","May 3, 2014","Small but not boring","We went there just last month and we're glad to know that the sanctuary is improving. A volunteer for the Philippine Eagle welcomed us and made us comfortable to the place, he explains everything about the eagles-their behaviors and their way of living (it was a bit entertaining),truly educational. The place is a bit small because they're just occupying a small portion of an acre. Attractions include: eagles, monkeys, an alligator, fish pond, a small museum. Entrance fee is 50php, and an additional 5php for the watershed.   Oh, don't forget to give a tip for the volunteers, they're extremely kind and accomodating. On your way out, you will find locals with large pythons for picture taking. You just have to pay 20php per person, unlimited pictures. The pythons are a bit scary because they're big but they're totally calm and friendly, I guess.   Enjoy the davao heritage. Visit Philippine eagle. "
